,ch,hyb,x,y,s,w,z,pos,pseudocolor,block,cellid
91864,1,5,218.91097593263396,1838.4763692961517,1.7581882658396886,3149.820154145706,0.0,6,1.0,2.0,6
91865,1,5,232.514636740759,1843.585769305649,1.999895143630236,2062.0164177216693,0.0,6,1.0,2.0,6
91866,1,5,237.2602925852604,1847.435752377837,1.9177300169765727,1177.3394861440029,0.0,6,1.0,2.0,6
91867,1,5,218.54185394410445,1828.1759249693928,1.6322305645053494,1566.077065573727,0.0,6,1.0,2.0,6
91868,1,5,208.6036130758003,1837.1065215588967,1.2348779754390966,964.429178978008,0.0,6,1.0,2.0,6
91870,1,5,208.9095798216013,1817.8406404705663,1.1636911866214066,844.5010864798563,0.0,6,1.0,2.0,6
91871,1,5,215.1631661459148,1826.022590708959,1.4629492913576558,553.8164781310412,0.0,6,1.0,2.0,6
91872,1,5,218.31044784863343,1834.104095835395,1.325280281516467,571.1065379286903,0.0,6,1.0,2.0,6
91873,1,5,231.8398384148153,1847.3221089782307,1.101631862776555,601.6663925765857,0.0,6,1.0,2.0,6
91874,1,5,208.8360956208772,1821.7704885123571,1.1044152379582617,558.8604914127425,0.0,6,1.0,2.0,6
91875,1,5,222.2107948699912,1830.236294178333,1.396634047177878,457.6240618571676,0.0,6,1.0,2.0,6
91876,1,5,215.8925730763583,1814.6202296600943,2.0,330.8513765864891,0.0,6,1.0,2.0,6
91877,1,5,207.65296862649012,1843.928322204165,1.1286342503055544,447.3282998844816,0.0,6,1.0,2.0,6
91878,1,5,212.0144432615079,1828.5611385510088,1.1006549825644762,491.29414520209855,0.0,6,1.0,2.0,6
91879,1,5,234.9994278772818,1838.7066263406552,2.0,298.90150683574427,0.0,6,1.0,2.0,6
91880,1,5,211.885859096873,1840.2794965866187,1.1000812206871426,374.6416091207303,0.0,6,1.0,2.0,6
91881,1,5,234.93257807509056,1871.94944593438,1.4243356879265063,3471.7868817061,0.0,6,1.0,2.0,6
91882,1,5,231.16783889501485,1882.8496445251324,1.550786201334155,2413.582585236157,0.0,6,1.0,2.0,6
91883,1,5,242.48893491462292,1879.382915919437,1.9694575969652848,2089.0080988709383,0.0,6,1.0,2.0,6
91884,1,5,248.991830958263,1872.9791286281832,1.8410988434638424,2170.345824924561,0.0,6,1.0,2.0,6
91885,1,5,232.4697503958664,1866.607237915112,1.3848897051634494,1906.8853800247311,0.0,6,1.0,2.0,6
91886,1,5,248.785500432384,1896.439994823123,1.9955141862042305,1332.3925054704605,0.0,6,1.0,2.0,6
91887,1,5,210.57828778671265,1897.4243106891329,1.3499074914093645,1627.005665391296,0.0,6,1.0,2.0,6
91888,1,5,238.2108018528443,1864.9615253353888,1.217714857852699,1897.816939643972,0.0,6,1.0,2.0,6
91889,1,5,232.27828251881377,1878.3899524479343,1.1275120184329126,1174.724341371851,0.0,6,1.0,2.0,6
91890,1,5,232.66846548417905,1897.872565242623,1.4429534355087483,998.6668256955242,0.0,6,1.0,2.0,6
91891,1,5,243.411742058399,1864.155969198166,1.573137026375926,751.164163223516,0.0,6,1.0,2.0,6
91892,1,5,249.46604278394443,1884.6892965012075,1.997942231291436,660.4560553580005,0.0,6,1.0,2.0,6
91893,1,5,238.39302671135664,1886.1969073040707,1.1236968795007192,1649.0867585788314,0.0,6,1.0,2.0,6
91894,1,5,248.11882317825865,1880.3128562735112,1.2340361640386155,705.8030157978068,0.0,6,1.0,2.0,6
91895,1,5,229.80290757574352,1887.5085798613115,1.1076056086656625,713.7203991168442,0.0,6,1.0,2.0,6
91896,1,5,232.42495203374125,1856.1509516289968,1.1195035166989984,874.0952914309279,0.0,6,1.0,2.0,6
91897,1,5,241.64611075439024,1860.5784705199264,1.611318810757975,366.6784705346239,0.0,6,1.0,2.0,6
91898,1,5,243.8268820234425,1896.1710726442136,1.1223577479979536,819.5443114153452,0.0,6,1.0,2.0,6
91899,1,5,234.568434076168,1869.817736492149,1.110402732977179,796.021428810335,0.0,6,1.0,2.0,6
91900,1,5,244.36796307735645,1872.9763520273368,1.1603212303408272,561.4124154631035,0.0,6,1.0,2.0,6
91901,1,5,237.2482854450145,1861.850304420141,1.1068424708784597,544.162309015399,0.0,6,1.0,2.0,6
91902,1,5,215.7553579101295,1898.0882594905004,1.6027868108410706,342.4045926619204,0.0,6,1.0,2.0,6
91903,1,5,249.8935283014633,1866.342913934811,1.615617030771371,353.9777889642183,0.0,6,1.0,2.0,6
91904,1,5,238.79086321313304,1888.2005875378115,1.100716602669216,430.8336618012323,0.0,6,1.0,2.0,6
91905,1,5,226.6854004373971,1876.3739240243167,1.9999918751448644,282.66866971034017,0.0,6,1.0,2.0,6
91906,1,5,245.77263898137824,1901.6893328739784,1.1,386.6149825028979,0.0,6,1.0,2.0,6
91907,1,5,221.0144075449,1897.9524515577373,1.2376517167979697,333.59199323551934,0.0,6,1.0,2.0,6
91908,1,5,215.97049974788263,1874.7714602222572,1.5663458595514514,265.86803901017805,0.0,6,1.0,2.0,6
91909,1,5,235.2519339253279,1907.4334705801696,1.2897567167607733,1271.7138680566277,0.0,6,1.0,2.0,6
91910,1,5,215.9400791200734,1913.58054651878,1.1313112854559575,1696.6783176088195,0.0,6,1.0,2.0,6
91911,1,5,211.4596731436968,1907.1685299782216,1.1,507.6888365415785,0.0,6,1.0,2.0,6
91912,1,5,222.7288150175636,1916.680138908661,2.0,290.6458149651449,0.0,6,1.0,2.0,6
91913,1,5,209.41934179615197,1912.135032338255,1.1186767405201468,524.1055987846988,0.0,6,1.0,2.0,6
91914,1,5,224.47773775546528,1911.907938188386,1.105857943427253,424.35200258783664,0.0,6,1.0,2.0,6
91915,1,5,233.4297618432932,1900.592672169496,1.5511180315486943,319.29851102153856,0.0,6,1.0,2.0,6
91916,1,5,213.89862092942383,1914.5578360673449,1.1384958973418555,320.7376821899867,0.0,6,1.0,2.0,6
91917,1,5,223.72617491851184,1904.286394468272,1.1000848074326637,357.64376776756234,0.0,6,1.0,2.0,6
91918,1,5,217.59172091319297,1921.7643096002596,1.15595435432401,265.6665026713903,0.0,6,1.0,2.0,6
91919,1,5,219.7130343015272,1905.7920334657324,1.1,264.44308741757044,0.0,6,1.0,2.0,6
95605,1,5,155.77988428849474,1796.4831928287124,2.0,1029.1799022725536,0.0,6,1.0,2.0,6
95606,1,5,129.1038768683851,1801.576502707747,2.0,304.1966297356783,0.0,6,1.0,2.0,6
95607,1,5,150.09412453340045,1822.0728201103475,1.9925114637083887,1700.9470955452944,0.0,6,1.0,2.0,6
95608,1,5,127.8748962591724,1845.2378496664944,1.622897699329612,1919.402247255432,0.0,6,1.0,2.0,6
95609,1,5,145.5941071771934,1849.788326157812,1.4526850515515195,1907.6248732329548,0.0,6,1.0,2.0,6
95610,1,5,153.2182627876884,1847.612457141756,1.9993351657827347,1382.5651450113987,0.0,6,1.0,2.0,6
95611,1,5,123.59730884262632,1848.710435899924,1.2559060415678778,1644.363002462227,0.0,6,1.0,2.0,6
95612,1,5,135.40577792011794,1852.9006851443864,1.3265076977836563,1581.5158160761548,0.0,6,1.0,2.0,6
95613,1,5,154.2496533472389,1809.260611868565,1.1172714047546457,1349.6656967158603,0.0,6,1.0,2.0,6
95614,1,5,152.7043590517433,1815.388222840405,1.8642989223407327,720.7485703042322,0.0,6,1.0,2.0,6
95615,1,5,141.34842771892875,1804.997613437655,2.0,604.6344812191321,0.0,6,1.0,2.0,6
95616,1,5,156.15610145486968,1829.1051557670728,1.6331809268241513,729.473425453468,0.0,6,1.0,2.0,6
95617,1,5,156.1232155455986,1800.7112591284504,1.6028558286152546,656.8993432498222,0.0,6,1.0,2.0,6
95618,1,5,123.37663869452388,1853.621712870644,1.187416695069556,732.1682408007991,0.0,6,1.0,2.0,6
95619,1,5,156.9634054312163,1842.838119267053,1.1881977040875802,447.17199241382446,0.0,6,1.0,2.0,6
95620,1,5,146.62073604087607,1861.605866806413,1.9626032071769592,3583.277105158033,0.0,6,1.0,2.0,6
95621,1,5,142.8251585021936,1878.21152625703,1.8405354113624623,2632.5388475734635,0.0,6,1.0,2.0,6
95622,1,5,133.64576583313936,1862.415842075021,1.9525783294206267,1569.7878671666058,0.0,6,1.0,2.0,6
95623,1,5,118.71268233265832,1879.064646362014,1.7072334145010135,2136.4595533124293,0.0,6,1.0,2.0,6
95624,1,5,128.84816226887372,1867.349158475487,1.989734744451397,1399.914066031246,0.0,6,1.0,2.0,6
95625,1,5,141.02560202130908,1885.915372978298,1.985414302568531,1211.596982609172,0.0,6,1.0,2.0,6
95626,1,5,128.78336550837878,1884.5078190541396,1.977287187680809,1333.6030760173026,0.0,6,1.0,2.0,6
95627,1,5,146.08581418113087,1903.039003812892,1.3943734813066162,2876.1489184576194,0.0,6,1.0,2.0,6
95628,1,5,115.18246660564006,1854.9508292718751,1.7958500067276617,1673.521843000874,0.0,6,1.0,2.0,6
95629,1,5,128.80146242141006,1877.352216008371,1.172688715473092,2599.5006837711044,0.0,6,1.0,2.0,6
95630,1,5,128.64335872413298,1857.502410930756,1.990950199559171,894.7164819809207,0.0,6,1.0,2.0,6
95631,1,5,108.01766256185724,1871.677996555248,1.7262678986936617,973.4171147860528,0.0,6,1.0,2.0,6
95632,1,5,114.05069396568992,1881.5906895375065,1.1129224664969402,1432.06402263251,0.0,6,1.0,2.0,6
95633,1,5,121.7393746669416,1903.4531972005148,1.5591649730270771,999.025999893358,0.0,6,1.0,2.0,6
95634,1,5,108.91357458696532,1850.766324416575,1.4239533437570346,778.652059149107,0.0,6,1.0,2.0,6
95635,1,5,129.982777129936,1864.211096136244,1.1,683.7647780081605,0.0,6,1.0,2.0,6
95636,1,5,127.33574998154948,1903.9994626175592,1.9887491309218823,2163.622503636489,0.0,6,1.0,2.0,6
95637,1,5,128.94236815541825,1910.3248912919207,1.720803784332422,1972.749823881263,0.0,6,1.0,2.0,6
95638,1,5,134.24605985579507,1901.7220366436327,1.2725186205560386,2228.8775480175414,0.0,6,1.0,2.0,6
95641,1,5,173.8769645665722,1802.47888966135,1.5323334719939818,2185.1588362169755,0.0,6,1.0,2.0,6
95642,1,5,169.1610392725403,1799.21888060142,1.2864477430529202,831.3752260980212,0.0,6,1.0,2.0,6
95643,1,5,162.27441550328416,1803.2862195378752,1.2262139773815464,919.7916770046152,0.0,6,1.0,2.0,6
95644,1,5,174.96726630775512,1795.02649369266,1.247579844476084,348.1364204997736,0.0,6,1.0,2.0,6
95645,1,5,164.64646334459513,1849.5892535399787,1.7082322361221995,4367.070953988133,0.0,6,1.0,2.0,6
95646,1,5,189.1469142375488,1840.708380879655,1.950553908071308,1801.7663066635769,0.0,6,1.0,2.0,6
95647,1,5,177.06506195726925,1832.0827988357053,1.893900238790544,1723.4076052133437,0.0,6,1.0,2.0,6
95648,1,5,177.8500366799822,1843.1084028332957,1.4935798279604515,2135.3061834488035,0.0,6,1.0,2.0,6
95649,1,5,171.94591886337977,1826.5788793296745,1.1395213438375378,2269.710740680269,0.0,6,1.0,2.0,6
95650,1,5,190.50073429194535,1835.5545531693551,1.5735888555197108,1808.7173877237285,0.0,6,1.0,2.0,6
95651,1,5,164.50521417421476,1812.8856155941403,1.1501813143709108,1834.0421910424973,0.0,6,1.0,2.0,6
95652,1,5,181.32234278479933,1814.3393924990803,1.9946836365780087,1002.5879611405272,0.0,6,1.0,2.0,6
95653,1,5,201.0966978880184,1842.7399724935024,1.632191551696957,1126.8640106680346,0.0,6,1.0,2.0,6
95654,1,5,171.78783037917268,1845.4575933809244,1.3146833860428315,1265.26437968315,0.0,6,1.0,2.0,6
95655,1,5,173.97306495455243,1808.4629453918435,1.9969574669856256,1223.2653268552626,0.0,6,1.0,2.0,6
95656,1,5,192.72249069746923,1810.5432790252264,1.9974089705606943,1144.388975324904,0.0,6,1.0,2.0,6
95657,1,5,206.85459363650637,1816.5493992750212,1.3436344971234393,2352.408451877412,0.0,6,1.0,2.0,6
95658,1,5,203.6039951789752,1807.708282452304,1.9976787759667487,850.2862760783528,0.0,6,1.0,2.0,6
95659,1,5,176.33709852830492,1819.4747779116944,1.110524757680518,1334.381143585789,0.0,6,1.0,2.0,6
95660,1,5,170.41032915521063,1836.0237847186609,1.1,1022.7431824708376,0.0,6,1.0,2.0,6
95661,1,5,176.6018267601638,1825.1040784442548,1.1,856.1710673558284,0.0,6,1.0,2.0,6
95662,1,5,167.9739918161053,1840.4339872036333,1.1007148298614204,740.4307809796319,0.0,6,1.0,2.0,6
95663,1,5,154.57566240978207,1820.6148894457597,1.9990336541373448,495.7432207502356,0.0,6,1.0,2.0,6
95664,1,5,164.76564904405146,1840.246401777285,1.1,643.6488060473291,0.0,6,1.0,2.0,6
95665,1,5,180.4527894700147,1831.5610850001287,1.1,580.9141059422644,0.0,6,1.0,2.0,6
95666,1,5,158.93765218025356,1852.2267895210864,1.1313289869727434,488.6720448374042,0.0,6,1.0,2.0,6
95667,1,5,202.3769006899708,1862.481325844088,1.185158633443261,3582.644981810853,0.0,6,1.0,2.0,6
95668,1,5,189.7768163316585,1854.71244180248,1.3819293662783465,2323.628283981881,0.0,6,1.0,2.0,6
95669,1,5,202.99773442991707,1899.6780448528589,1.6050593283015526,1962.3677976560136,0.0,6,1.0,2.0,6
95670,1,5,182.5114333826978,1851.5053161046696,1.3192071031828625,2491.705569669017,0.0,6,1.0,2.0,6
95671,1,5,184.2666244959551,1899.1678901439916,1.39924950023189,2070.2226605110745,0.0,6,1.0,2.0,6
95672,1,5,176.04599662458358,1868.849895769931,1.1453580446282152,1603.0619431121363,0.0,6,1.0,2.0,6
95673,1,5,159.1024075367334,1902.2728967808332,1.6966473773785469,630.4051758829279,0.0,6,1.0,2.0,6
95674,1,5,206.13376494292424,1850.7055020704656,1.2553776506724836,727.2114678889795,0.0,6,1.0,2.0,6
95675,1,5,180.64691833627396,1912.0647062286732,1.991446126951176,1969.364429688852,0.0,6,1.0,2.0,6
95676,1,5,162.99373687646886,1913.926991486579,1.9965552308043284,976.9096131427984,0.0,6,1.0,2.0,6
95677,1,5,207.010541590511,1922.7588045722875,1.9954427112696496,1239.937640833809,0.0,6,1.0,2.0,6
95678,1,5,205.72464405421653,1910.3785651313844,1.258570869040501,1172.6332726003432,0.0,6,1.0,2.0,6
95679,1,5,155.6107947773783,1917.5163565065693,1.4416151536070652,1025.46290720181,0.0,6,1.0,2.0,6
95680,1,5,204.06321404967576,1930.6429677533915,1.225439240515128,1076.2841582408626,0.0,6,1.0,2.0,6
95681,1,5,191.32479769960247,1912.33083496466,1.1,944.7388976023366,0.0,6,1.0,2.0,6
95682,1,5,206.45388774576116,1927.7033560858383,1.1013060756808073,545.1161829382958,0.0,6,1.0,2.0,6
95739,1,5,214.42937720238297,1831.559563950922,1.991181907256156,2135.844963701832,0.0,6,1.0,2.0,6
95740,1,5,222.11664582775185,1823.6644894998544,1.9885955295171984,1874.7503149085264,0.0,6,1.0,2.0,6
95741,1,5,209.5452234606884,1833.04924576723,1.3622090869673238,2783.10627640911,0.0,6,1.0,2.0,6
95742,1,5,226.40762192417043,1849.9764825112932,1.38903730605495,2168.7875622961537,0.0,6,1.0,2.0,6
95743,1,5,208.6394399367944,1825.517645509092,1.995926698342668,1903.0636635827057,0.0,6,1.0,2.0,6
95744,1,5,212.8332184011903,1849.2974289268825,1.619777491477895,1391.4844418893897,0.0,6,1.0,2.0,6
95745,1,5,205.67914291049263,1803.699146038325,2.0,942.4342708748655,0.0,6,1.0,2.0,6
95746,1,5,203.2032833337693,1824.3026788569373,1.1800791153088668,3170.7897515891013,0.0,6,1.0,2.0,6
95747,1,5,233.6809698606413,1854.4539641580045,1.298403184365866,3882.404980386225,0.0,6,1.0,2.0,6
95748,1,5,235.8866465602809,1888.537101334881,1.7710698765054345,1734.301080660272,0.0,6,1.0,2.0,6
95749,1,5,224.8720846132191,1858.4594240824576,1.7739173074332737,1683.680923995382,0.0,6,1.0,2.0,6
95750,1,5,224.5089386147812,1895.1004653953275,1.9823784664232709,1118.79689146401,0.0,6,1.0,2.0,6
95751,1,5,228.59547487976124,1860.644768982747,1.1,811.603910820774,0.0,6,1.0,2.0,6
95752,1,5,250.75531181086157,1891.4662876163104,1.5601383428896842,730.5780481761357,0.0,6,1.0,2.0,6
95753,1,5,237.5793376901249,1880.8773416334773,1.1,850.8668339332595,0.0,6,1.0,2.0,6
95754,1,5,214.24547394959677,1903.2202868783927,1.3666417884311206,1246.780148154638,0.0,6,1.0,2.0,6
95755,1,5,242.9535643965967,1870.6843900812728,1.104838556464342,1404.3621208993377,0.0,6,1.0,2.0,6
95756,1,5,227.60026961359725,1899.1663963708863,1.102966932049387,601.2469653150548,0.0,6,1.0,2.0,6
95757,1,5,234.0444028638948,1857.3305104364604,1.1047669872571018,501.981055990846,0.0,6,1.0,2.0,6
95758,1,5,220.4156647355133,1909.5024696113503,1.9630969978426265,2981.571673888156,0.0,6,1.0,2.0,6
95759,1,5,215.9970525554345,1918.1375975892488,1.9322532342789205,3002.297970107989,0.0,6,1.0,2.0,6
95760,1,5,230.77826768202792,1903.3243170881997,1.5741712582564236,3905.258482328889,0.0,6,1.0,2.0,6
95761,1,5,242.1927036557652,1900.6487744246488,1.9556973243436453,2221.119031304846,0.0,6,1.0,2.0,6
95762,1,5,228.0924811874397,1910.657126552556,1.556787313343808,1201.017592755955,0.0,6,1.0,2.0,6
95763,1,5,224.0964425154125,1902.251143865088,1.4919797766913048,1183.4361203423043,0.0,6,1.0,2.0,6
95764,1,5,247.71644329042064,1901.1565480349616,1.6076644899942296,952.9756062429342,0.0,6,1.0,2.0,6
95765,1,5,218.63318402718457,1914.4212297161232,1.1114879758132648,620.1890281699943,0.0,6,1.0,2.0,6
95766,1,5,213.0767864873376,1927.0762543974445,1.135554271352102,529.0796766507436,0.0,6,1.0,2.0,6
98120,1,5,154.6185804058327,1805.5270670053987,1.8704191724393755,2677.055750288137,0.0,6,1.0,2.0,6
98121,1,5,144.67425654354278,1891.8559534500143,1.970938934212592,1754.624412165606,0.0,6,1.0,2.0,6
98122,1,5,113.9351527624957,1884.383791088196,1.9729732885626483,1717.2515832150643,0.0,6,1.0,2.0,6
98124,1,5,159.40327747303425,1801.7843203337743,1.1888904231232993,1703.47906008033,0.0,6,1.0,2.0,6
98125,1,5,165.12793263275756,1837.924035873987,1.988508723251852,3079.9399703049176,0.0,6,1.0,2.0,6
98126,1,5,187.19385070533923,1827.196692265883,1.6735918866958637,1806.3701336800464,0.0,6,1.0,2.0,6
98127,1,5,175.38601681855388,1823.1841720908765,1.9791304726288048,1448.8224438547477,0.0,6,1.0,2.0,6
98128,1,5,169.72778377530892,1838.8495258407904,1.2397797481906785,1989.90162010934,0.0,6,1.0,2.0,6
98129,1,5,203.67983824000032,1812.55901021062,1.9851509466217403,2084.8402673827554,0.0,6,1.0,2.0,6
98130,1,5,182.40893720844045,1824.4440445920357,1.1247061614276117,2177.8499650019426,0.0,6,1.0,2.0,6
98131,1,5,168.12673792791247,1801.128698853061,1.1710343267964305,1328.0289038846324,0.0,6,1.0,2.0,6
98132,1,5,164.1039866618765,1834.868753063919,1.1,1587.5460439930623,0.0,6,1.0,2.0,6
98133,1,5,189.61812370228225,1911.2344535891143,1.993356767032135,3918.582683853636,0.0,6,1.0,2.0,6
98143,1,5,243.5059704104501,1868.4902136542676,1.9522386450038347,3001.671443586513,0.0,6,1.0,2.0,6
98144,1,5,242.6679265722833,1887.1796030327523,1.9452755143459457,2800.312460385161,0.0,6,1.0,2.0,6
98145,1,5,234.9946922078009,1860.1235792819389,1.8841137106643235,3286.594809657316,0.0,6,1.0,2.0,6
98146,1,5,244.8662655189245,1892.6914380438727,1.9843157415385584,1455.1976277482424,0.0,6,1.0,2.0,6
98147,1,5,203.93243143814877,1857.116878826584,1.442329006507334,2689.213078798157,0.0,6,1.0,2.0,6
98148,1,5,243.85068925489676,1890.2417038913163,1.1120354178539749,839.0470142372322,0.0,6,1.0,2.0,6
98149,1,5,215.72595035278772,1909.212472126164,1.9442956381495533,1074.6213686317303,0.0,6,1.0,2.0,6
98150,1,5,208.82298003701484,1919.9259997404415,1.9110108379963249,1470.0975545060858,0.0,6,1.0,2.0,6
98151,1,5,211.06870139189644,1927.706111303699,1.2968093723754497,616.3188216632901,0.0,6,1.0,2.0,6
98152,1,5,221.66332783963227,1912.7147707508432,1.2886633174070048,879.0671561245354,0.0,6,1.0,2.0,6
99000,2,5,120.77568160891926,1838.7573974497489,1.1214203485646097,2717.835938876968,0.0,6,3.0,3.0,6
99001,2,5,144.2846136272153,1840.187166377664,1.1639980691983716,1762.6246575784126,0.0,6,3.0,3.0,6
99002,2,5,151.62360348990836,1817.913002679451,1.1299370639648572,1654.4038073223471,0.0,6,3.0,3.0,6
99003,2,5,143.75137924836466,1835.0218812060875,1.1004156090549708,1706.648625586849,0.0,6,3.0,3.0,6
99004,2,5,136.3778907198088,1839.626114153498,1.1721750231605272,1588.7045370622957,0.0,6,3.0,3.0,6
99005,2,5,130.83345564404897,1844.9715420404043,1.100104078471194,978.1609911419864,0.0,6,3.0,3.0,6
99006,2,5,133.6273659444874,1834.370614994692,1.1234629217616068,922.4989349211507,0.0,6,3.0,3.0,6
99007,2,5,152.35025267118456,1827.2061218925592,1.3048128413366518,721.0265946368672,0.0,6,3.0,3.0,6
99008,2,5,146.2825589341849,1819.1696673830795,1.454683490346102,585.395074334124,0.0,6,3.0,3.0,6
99009,2,5,145.14916117570397,1813.327853395897,1.361671074365644,513.7289290405118,0.0,6,3.0,3.0,6
99010,2,5,137.75972713065272,1812.3777293872392,1.3783361844060111,354.14742452897354,0.0,6,3.0,3.0,6
99011,2,5,135.63404009961923,1820.621858697568,1.8,263.0102524980323,0.0,6,3.0,3.0,6
99012,2,5,139.74388084749052,1839.919361509412,1.1002836070164983,299.03255974029463,0.0,6,3.0,3.0,6
99013,2,5,147.71460547615558,1839.174966989956,1.1884290952896928,233.413077585472,0.0,6,3.0,3.0,6
99014,2,5,139.96325872908386,1852.7109782631076,1.100246417584783,218.3829010196098,0.0,6,3.0,3.0,6
99015,2,5,147.01572115123415,1810.2141338595773,1.100145455336299,203.15901144822163,0.0,6,3.0,3.0,6
99016,2,5,153.6464543186446,1838.513289104612,1.1001693031038269,174.9528529557882,0.0,6,3.0,3.0,6
99017,2,5,130.7126690921815,1816.0785966258316,1.1000700835402244,173.07914559528845,0.0,6,3.0,3.0,6
99018,2,5,133.78713884620487,1853.3556926028184,1.1000572384142302,225.91867136963435,0.0,6,3.0,3.0,6
99019,2,5,117.63424855776915,1852.055923408683,1.130660143174714,161.5072893170356,0.0,6,3.0,3.0,6
99020,2,5,128.7936201587682,1876.391840385461,1.1,1871.265134466688,0.0,6,3.0,3.0,6
99021,2,5,121.7884483229698,1891.8151711835048,1.160124463892857,1651.5010662387,0.0,6,3.0,3.0,6
99022,2,5,123.02419012123931,1858.7831123196763,1.4458330625192417,1101.5944895129649,0.0,6,3.0,3.0,6
99023,2,5,125.41749294062572,1872.9834503602344,1.1,1103.0792496108645,0.0,6,3.0,3.0,6
99024,2,5,144.1102021278133,1882.7530755979824,1.1,1210.223423048526,0.0,6,3.0,3.0,6
99025,2,5,151.69901864555405,1886.1709394076504,1.1,952.7190060042328,0.0,6,3.0,3.0,6
99026,2,5,124.64546971652534,1877.4127851759977,1.14748836934056,623.6786774984647,0.0,6,3.0,3.0,6
99027,2,5,144.31189180058544,1861.362068871068,1.227893725163239,626.1198388158915,0.0,6,3.0,3.0,6
99028,2,5,112.63164172846808,1871.3946113231668,1.188830763833299,665.0312036054489,0.0,6,3.0,3.0,6
99029,2,5,143.86155098632577,1868.3667524895163,1.1012938483367087,653.9215115847007,0.0,6,3.0,3.0,6
99030,2,5,117.32863646516086,1895.4931607753635,1.2561282362722517,597.0959489488325,0.0,6,3.0,3.0,6
99031,2,5,139.29640067834038,1856.900966086666,1.104087233175885,598.1750017501532,0.0,6,3.0,3.0,6
99032,2,5,115.39448970470994,1890.946157689784,1.3547558353019458,417.1674523101535,0.0,6,3.0,3.0,6
99033,2,5,149.60879544661745,1862.6351360155995,1.1,467.53745361479446,0.0,6,3.0,3.0,6
99034,2,5,136.18988404195036,1861.579726930179,1.7034201015679429,288.33179667198107,0.0,6,3.0,3.0,6
99035,2,5,116.60479074338704,1860.6250466495117,1.7998648683002143,247.8855158021494,0.0,6,3.0,3.0,6
99036,2,5,121.5417951748346,1899.338135975352,1.1576014247219866,324.30884035646625,0.0,6,3.0,3.0,6
99037,2,5,124.5526946648962,1854.7993173460536,1.1424295972859964,318.49352683672856,0.0,6,3.0,3.0,6
99038,2,5,132.1805232138838,1854.8776133529616,1.1001276909022937,284.91822808271417,0.0,6,3.0,3.0,6
99039,2,5,139.55087943234184,1863.857287052228,1.1,221.0915650617364,0.0,6,3.0,3.0,6
99040,2,5,141.69456933741253,1921.0097146717137,1.7666436544479407,287.9375159043194,0.0,6,3.0,3.0,6
99041,2,5,135.79360202150238,1909.0135783611845,1.7629780446129135,220.3899712199085,0.0,6,3.0,3.0,6
99042,2,5,118.37523977219672,1927.132336471412,1.1,160.82189107645306,0.0,6,3.0,3.0,6
99045,2,5,171.48648830594908,1798.4113250725964,1.1079865236096793,1165.410589253478,0.0,6,3.0,3.0,6
99046,2,5,199.92750570064243,1838.7549520728555,1.2274418633349824,2108.1720454976894,0.0,6,3.0,3.0,6
99047,2,5,161.4143728773852,1838.651208940925,1.1,1975.7513549710625,0.0,6,3.0,3.0,6
99048,2,5,173.8497415077024,1841.5372048309707,1.1,1665.821339396768,0.0,6,3.0,3.0,6
99049,2,5,185.0244306117138,1822.1941051307049,1.444008956575935,1375.7666478615924,0.0,6,3.0,3.0,6
99050,2,5,184.9420022381553,1806.295747299044,1.2035642864457416,1391.3937454951752,0.0,6,3.0,3.0,6
99051,2,5,189.06141674102287,1841.3294996214968,1.1,1185.2974449917187,0.0,6,3.0,3.0,6
99052,2,5,161.843274818298,1817.5934506646336,1.1999873628679183,1052.0074212879729,0.0,6,3.0,3.0,6
99053,2,5,174.22888231226543,1806.729333928483,1.7640004803649625,675.8893378186751,0.0,6,3.0,3.0,6
99054,2,5,200.48464439781355,1810.1433581856224,1.1364119959768582,789.5783104931079,0.0,6,3.0,3.0,6
99055,2,5,200.2269996092868,1844.3309854215292,1.1019771371142202,768.9860314440962,0.0,6,3.0,3.0,6
99056,2,5,194.48654500546024,1817.8019856637573,1.291713944562703,656.1233162191585,0.0,6,3.0,3.0,6
99057,2,5,164.0880001927269,1847.6192690075768,1.10934851547338,516.7450640207504,0.0,6,3.0,3.0,6
99058,2,5,171.89910402130818,1822.306522298012,1.5477148954025506,301.06309676461365,0.0,6,3.0,3.0,6
99059,2,5,194.7765955796182,1828.37289464158,1.1004175698244425,337.2058619795578,0.0,6,3.0,3.0,6
99060,2,5,165.63119029355633,1838.5440298178244,1.2217174386944565,262.1189427256438,0.0,6,3.0,3.0,6
99061,2,5,185.0767049574255,1814.8576157560144,1.8,186.2816922288733,0.0,6,3.0,3.0,6
99062,2,5,194.43903507482156,1823.993747698915,1.1875732270643262,262.7140919325155,0.0,6,3.0,3.0,6
99063,2,5,182.36083001484516,1838.7700598404208,1.1004309669380907,280.2975438534031,0.0,6,3.0,3.0,6
99064,2,5,160.89037633549523,1830.5722181392464,1.75677466924532,168.90242921693508,0.0,6,3.0,3.0,6
99065,2,5,194.12151543366485,1844.2292654822677,1.1,241.4247210189565,0.0,6,3.0,3.0,6
99066,2,5,163.1985818833719,1801.181397642357,1.5606156513099616,179.85148684359598,0.0,6,3.0,3.0,6
99067,2,5,159.91386271707245,1821.0699506196984,1.1440087568753674,224.636200934006,0.0,6,3.0,3.0,6
99068,2,5,166.4670708217482,1856.245656006669,1.1,595.2116264681725,0.0,6,3.0,3.0,6
