gene_name,gene_number,cpath,cost,x,y,z,cc,cc_size
Vcl,906,"[2838, 6328, 8587, 13568]",1.97329600409187,927.6471411961206,1445.7263050178658,0.0,1149,1
Vcl,906,"[2842, 6333, 8595, 13565]",9.335109631037312,929.9473367050273,1427.329283890439,0.0,1151,1
Vcl,906,"[2849, 6340, 8599, 13582]",1.7988458740134399,909.1943385078109,1517.0655728753643,0.0,1153,1
Vcl,906,"[2853, 6344, 8603, 13590]",4.874389934519761,929.0371765111897,1511.2610547538202,0.0,1154,1
Rc3h1,910,"[3324, 4495, 11290, 13708]",4.560484083766009,791.501822192332,1457.8799781884481,0.0,1304,1
Aff3,911,"[1861, 6205, 9943, 14844]",5.621895173028134,899.8296529192337,1528.825388657941,0.0,778,1
Ptbp3,913,"[1937, 7086, 11409, 14375]",4.257915508654065,915.9142756556498,1559.6985409998927,0.0,813,1
Usp24,916,"[2480, 8128, 9233, 14131]",3.1310884089907045,888.7421814671118,1439.4726219145375,0.0,729,2
Casc3,918,"[2451, 8304, 9418, 14101]",2.3331720139853545,778.6200326315579,1527.0650488838455,0.0,1009,1
Twf1,923,"[2426, 7352, 10937, 15710]",8.055368352214577,756.2629612687062,1485.9353075641984,0.0,1000,1
Chfr,926,"[1138, 6381, 9762, 14701]",14.79865810313798,770.1950249627689,1508.024282206218,0.0,498,1
Ptpn12,929,"[3105, 5558, 9001, 12747]",12.96185324127166,810.3234533814814,1494.7637137093577,0.0,187,6
Ptpn12,929,"[3262, 5695, 9126, 12878]",6.897613656781413,770.2382344156301,1469.0786684484742,0.0,377,6
Ptpn12,929,"[3108, 5553, 8980, 12742]",9.096462871190186,822.7086124215788,1489.1030628961664,0.0,1237,1
Ptpn12,929,"[3204, 5636, 9075, 12833]",5.547793259048719,915.46905704802,1469.1707353936495,0.0,1262,1
Txlna,931,"[720, 8129, 10749, 14996]",6.0866039169667285,859.7353673830486,1433.1705301982174,0.0,333,1
Map1s,933,"[1002, 5174, 9244, 14134]",10.364338837056678,856.4482543093833,1452.4387296296268,0.0,458,1
Map1s,933,"[1030, 5193, 9257, 14160]",8.217109513383953,884.5311531754803,1502.0773462284153,0.0,466,1
Xab2,935,"[2493, 8337, 11525, 15777]",9.435791242391868,847.9365007790316,1444.8849661233257,0.0,727,7
Gdap2,941,"[3062, 7526, 11089, 16542]",6.093489597225692,978.1282008464698,1481.0432471016459,0.0,755,4
Ephb3,945,"[28, 6743, 9020, 14595]",2.766961533400387,884.6348526937311,1448.1152152561683,0.0,17,6
Ephb3,945,"[50, 6808, 9063, 14632]",9.475925174606479,908.3428271548473,1461.4840916787502,0.0,31,2
Pygb,950,"[2025, 5565, 12045, 16354]",15.12254067059134,779.7813143938299,1529.7288050300374,0.0,539,7
Pygb,950,"[2075, 5592, 12065, 16394]",2.8628470865409272,868.5076555662688,1420.968475174886,0.0,877,1
Pygb,950,"[2143, 5651, 12103, 16452]",1.295286260861451,909.0355277049704,1491.6808644714524,0.0,908,1
Hsdl1,954,"[3372, 5819, 8788, 13511]",1.9712390666157844,868.2119295846453,1433.2578725718151,0.0,1314,1
Akt2,956,"[2175, 4197, 11421, 15844]",6.960461724528421,1007.1320258911974,1500.8788658738922,0.0,922,8
Atxn7,957,"[579, 7211, 10748, 14128]",1.376197700843778,891.2190245750602,1471.4191886682804,0.0,259,1
Scaf8,958,"[1511, 7911, 9074, 13066]",13.645068542652039,907.6000461569557,1465.2200062292236,0.0,475,4
Scaf8,958,"[1431, 7834, 9006, 12965]",6.631153934563892,800.8969270549942,1535.4763712882052,0.0,618,1
Scaf8,958,"[1457, 8034, 9014, 13174]",11.24566468160361,888.3744658428593,1409.9058847252963,0.0,627,1
Scaf8,958,"[1527, 7955, 9097, 13117]",4.103763232614517,970.7304224344762,1458.0043982999518,0.0,659,1
Scaf8,958,"[1564, 8007, 9128, 13183]",14.161131822101208,833.2705636464425,1429.3406233488708,0.0,668,3
Tsc1,959,"[119, 4713, 9619, 16364]",9.25287563842386,796.5000494558051,1489.5386811458784,0.0,70,1
Kif1c,960,"[1307, 6119, 10307, 14195]",1.9622609764528174,912.6996573257961,1535.0391798664532,0.0,575,1
Kif1c,960,"[1380, 6214, 10318, 14203]",5.490681583139804,995.854124613993,1474.1555601770108,0.0,593,1
Cdk8,967,"[1402, 6977, 11689, 13457]",4.324403608639403,785.3100679836372,1445.4831969572706,0.0,600,1
Cdk8,967,"[1423, 6986, 11857, 13477]",3.741099552269444,782.7755357063257,1482.016217266868,0.0,611,1
Cdk8,967,"[1486, 7048, 11768, 13544]",11.232715705802006,885.1878774858668,1510.0771320620663,0.0,644,1
Cdk8,967,"[1580, 7044, 11871, 13539]",1.7139979942999957,838.1097315410285,1485.108778270905,0.0,675,1
Vps8,968,"[3184, 5616, 11873, 14164]",13.269344068110675,837.4803559215342,1532.316272668064,0.0,1256,1
Vps8,968,"[3304, 5718, 11798, 14265]",6.232137788664299,934.0947710097498,1475.9565167474632,0.0,1294,3
Rbm10,970,"[2579, 7550, 9180, 13879]",11.26258663089839,827.0248519051845,1421.3977509220165,0.0,1004,2
Rbm10,970,"[2677, 7669, 9318, 13989]",6.158488711091264,997.0959165247813,1446.2259106290358,0.0,1086,1
Rbm10,970,"[2703, 7707, 9343, 14022]",1.3833755698900685,769.1966448888436,1564.9414752434068,0.0,1097,1
Ddx10,971,"[1890, 7567, 12224, 13890]",2.4698428531323438,783.0353044029017,1502.1407439829975,0.0,788,1
Leprot,972,"[3833, 4716, 11176, 14448]",6.701564961146687,773.8201022327632,1521.7622912962509,0.0,544,3
Msh2,973,"[2472, 5143, 12253, 16165]",2.7370964319420494,818.4588933259217,1554.457659490684,0.0,1017,1
Msh2,973,"[2481, 5162, 12273, 16174]",0.5572831015256287,860.6197532844839,1470.2754711316004,0.0,1020,1
Dennd1a,977,"[2218, 8045, 9561, 13415]",1.233962315079339,900.240991197427,1446.1241614931464,0.0,935,1
Ftsj3,981,"[2578, 5746, 11291, 14069]",10.979153980788332,780.9400934212795,1433.3100545430502,0.0,4,8
Ftsj3,981,"[2728, 5965, 11407, 14267]",8.394824019117975,949.8221425001568,1476.8959562073144,0.0,1106,1
Ubac2,987,"[2273, 8078, 11480, 15333]",15.51549588801565,798.088089302026,1457.9621838136827,0.0,150,3
Tubgcp3,991,"[2395, 5697, 11055, 14242]",8.831083718485841,829.7438602533294,1414.5665173818934,0.0,120,10
Tubgcp3,991,"[2412, 5709, 11075, 14264]",4.291764494647813,896.1653921052748,1429.7962889316882,0.0,175,2
Usp1,992,"[1892, 7390, 8507, 13480]",15.259477851920952,786.650944270821,1515.9923079502164,0.0,13,2
Usp1,992,"[1954, 7513, 8650, 13678]",5.653528512489057,832.4126738984636,1498.3508604718681,0.0,765,4
Usp1,992,"[1909, 7417, 8550, 13519]",3.366920131744968,869.559074550704,1438.0254218616392,0.0,795,1
Rnf123,995,"[1679, 6696, 12049, 12969]",7.770575980454352,789.5513203586481,1508.7539018375298,0.0,713,1
Chst11,996,"[3915, 5612, 9270, 13323]",10.325683189750407,891.5494162141729,1490.6618427994404,0.0,216,3
Chst11,996,"[3828, 5568, 9213, 13263]",6.0157579789565085,792.7495838754288,1516.3833785821616,0.0,615,4
Chst8,998,"[3162, 6503, 10761, 15974]",4.685049687560434,856.3532326183104,1420.9428705047153,0.0,84,16
Mcl1,999,"[1429, 5764, 9003, 15219]",14.920156253578913,779.5142068610872,1517.865734822267,0.0,616,1
Mcl1,999,"[1555, 5943, 9135, 15289]",4.328416769851615,769.7137253795752,1516.1659765009442,0.0,664,12
Ehd1,1000,"[1215, 5743, 11920, 15912]",11.314664155801836,788.2713160517447,1428.851853698526,0.0,530,1
Ehd1,1000,"[1283, 5850, 11954, 15997]",5.273395044495923,880.2618234187163,1529.0300733796328,0.0,566,1
Rab35,1002,"[2302, 4729, 8529, 15367]",10.810965392706827,777.1561554631045,1548.4404831407367,0.0,964,2
Rnf19b,1003,"[2452, 5554, 11700, 13260]",10.134509512352654,821.5026846988947,1514.8846307445156,0.0,1010,1
Sephs2,1004,"[3795, 7149, 10404, 13434]",5.718591090000741,811.5488625943274,1434.9914133415375,0.0,1434,1
Sephs2,1004,"[3968, 7275, 10581, 13585]",1.6865396739458838,909.0905464023809,1512.3829946843891,0.0,1490,1
Phf12,1009,"[3593, 4939, 9239, 16393]",12.067279258372483,853.03530122777,1430.8505322461024,0.0,971,7
Wdr70,1012,"[3148, 4126, 11735, 12550]",4.916297958169466,856.05106685027,1454.711855295427,0.0,1246,2
Ptpro,1016,"[1275, 5816, 10047, 14142]",15.429038776673815,881.0843054463204,1438.2591563246647,0.0,21,8
Cdc42bpb,1023,"[2685, 6866, 8863, 13612]",0.55722279343299,973.7434996751618,1485.888169324652,0.0,1087,1
Cdc42bpb,1023,"[2723, 6934, 8924, 13683]",0.4700411882399524,923.1596937365913,1478.022283696954,0.0,1103,1
Klhl29,1026,"[3858, 8120, 11338, 13285]",8.956549249155037,781.3021781268495,1546.3120945087599,0.0,447,5
Med23,1028,"[2076, 6499, 10261, 15231]",3.2016331754891985,886.252421991417,1441.2379013928344,0.0,878,4
Cog1,1031,"[2474, 6481, 9009, 12767]",2.6198458510943916,777.020577378538,1556.9287926664647,0.0,154,17
Uspl1,1032,"[553, 7311, 11640, 13169]",3.220448658957096,770.8963505462107,1541.527353699301,0.0,123,20
Dus1l,1036,"[2045, 4113, 11192, 15953]",2.728007190228397,805.1981567505652,1550.5894502720557,0.0,863,1
Dus1l,1036,"[2200, 4221, 11187, 15940]",5.689694364530698,799.4524261764435,1536.9320641134984,0.0,926,1
Txnrd1,1038,"[4055, 4234, 11447, 13847]",5.620024871869336,834.4838182239587,1541.385563492432,0.0,132,2
Txnrd1,1038,"[4024, 4107, 11438, 13729]",3.903374286847309,772.9426597794288,1496.724076701335,0.0,256,3
Txnrd1,1038,"[3868, 4120, 11346, 13750]",8.171431732424447,862.9702843397253,1401.4914229907033,0.0,453,2
Txnrd1,1038,"[3913, 4148, 11378, 13780]",4.961739057817286,843.6442869440107,1506.4036596585743,0.0,1472,1
Ash2l,1044,"[2281, 5355, 10961, 13905]",7.360105811532371,824.5800364603791,1498.9233030339406,0.0,432,3
Ash2l,1044,"[2419, 5510, 11086, 14045]",6.885756402399389,1017.0600124989492,1478.3362429463652,0.0,495,2
Osbpl11,1046,"[2150, 6559, 9507, 16045]",6.683744352032824,926.8803415174492,1484.758994491276,0.0,913,5
Nup85,1048,"[1743, 5843, 11216, 13313]",0.7795347824618443,888.9413037088893,1489.8890392393794,0.0,343,22
Nup85,1048,"[1659, 5758, 11169, 13257]",10.258644247037576,822.4318763118829,1506.8061004755248,0.0,702,1
Nup85,1048,"[1671, 5765, 11171, 13258]",3.7475366777229815,801.1522118623438,1486.5635340363442,0.0,712,1
Nup85,1048,"[1689, 5767, 11183, 13265]",16.450504885729302,786.4592829173868,1528.8302227513484,0.0,718,1
Lyst,1049,"[142, 4934, 8774, 13503]",8.082041076133557,850.1623562070121,1399.0838927730942,0.0,75,2
