hyb,x,y,s,w
35,933.4016494,1432.805314,1.22,718.4488588
35,951.101384,1448.845331,1.22,650.2970215
35,930.5479988,1421.181329,1.22,628.3253539
35,916.2453169,1496.173925,1.22,2483.05885
35,909.2928953,1512.288367,1.22,1589.535665
35,903.1532963,1529.253199,1.22,1616.143457
35,905.4589542,1498.500638,1.137612826,1351.382158
35,917.7410329,1480.860893,1.163218693,980.3930552
35,900.9333248,1520.282793,1.22,995.8311372
35,904.8574701,1531.843397,1.166026899,894.0782053
35,914.8563783,1487.413531,1.22,867.8108756
35,936.911954,1497.334608,1.22,919.3182335
35,904.3431547,1483.667099,1.22,836.2400512
35,951.3084682,1487.016398,1.22,621.0753566
35,941.6060765,1492.010704,1.22,611.1206332
35,921.7270822,1495.506513,1.22,617.8339538
35,902.043668,1546.607259,1.22,1208.253348
35,941.7433125,1544.428406,0.968937787,1196.584983
35,939.9200094,1549.280725,1.22,830.3946338
35,979.1248484,1455.058511,1.22,1389.775527
35,1003.835445,1466.547062,1.22,1048.151872
35,991.2409109,1449.907236,1.22,888.4172718
35,982.7555974,1460.789552,1.22,710.3258012
35,1005.325006,1486.878701,1.22,1248.188732
35,980.1503727,1482.05572,1.22,1016.076952
35,1018.087646,1521.869248,1.22,755.7316643
35,996.5575855,1522.729116,1.22,696.1646535
35,995.8906,1490.962188,1.22,643.8046063
35,762.4410185,1475.486696,1.22,1185.696751
35,766.9259648,1507.041535,1.22,1055.720176
35,768.2854898,1528.942927,1.22,952.7119914
35,832.2142843,1394.816311,1.22,1283.472282
35,769.1014084,1474.683401,1.22,1044.90133
35,830.2445133,1462.108165,1.22,1009.894108
35,804.8750866,1477.254659,1.22,871.4984795
35,786.3276337,1478.844576,1.22,822.9274508
35,835.0272665,1565.867762,1.182578476,2154.595944
35,783.8803864,1543.478466,1.22,1502.749514
35,769.5035145,1557.334271,1.22,1461.524662
35,830.7814777,1541.732553,1.22,1317.695204
35,771.2741088,1541.414867,1.22,1261.072555
35,819.3457351,1542.299675,1.22,802.8169654
35,834.1730159,1541.402577,1.22,693.9216623
35,832.4084656,1546.914704,1.22,680.7886113
35,891.6088329,1412.478549,1.22,769.4996935
35,881.9418459,1410.472495,1.22,725.2184627
35,893.8699368,1455.530634,1.194674193,2935.535815
35,836.0806723,1417.128856,1.22,1839.439412
35,896.3868982,1440.321618,1.127833441,1284.068941
35,834.363002,1420.696287,1.22,845.0499837
35,851.9771472,1414.95797,1.22,846.3642358
35,873.7836048,1413.403819,1.22,802.5010831
35,878.3727927,1541.387,1.22,1494.938634
35,894.4246758,1475.696116,1.22,1226.006043
35,844.9534378,1540.653323,1.22,973.8755299
35,834.5561679,1506.177627,1.22,623.1537727
35,950.4674104,1473.91299,1.22,2343.265343
35,897.681066,1472.956648,1.22,1966.515714
35,905.0155098,1476.317124,1.22,1701.346011
35,899.3575776,1477.537134,1.131912452,1613.953692
35,894.9977788,1449.261082,1.179068488,1321.353129
35,956.6389585,1474.179504,1.22,1041.525518
35,897.1252876,1434.268676,1.22,785.897693
35,948.0103748,1477.005689,1.22,820.9337881
35,900.7064803,1490.069977,1.22,3508.614076
35,928.5754486,1537.993829,1.22,2424.420814
35,897.6271976,1509.450994,1.22,2186.084009
35,895.9416307,1527.903839,1.153916201,2205.685198
35,941.8671709,1541.339813,1.22,2125.873484
35,902.1646726,1541.78743,1.198247313,1240.29254
35,925.1055144,1478.450331,1.22,614.5856442
35,911.9313399,1539.846507,1.149752787,1227.539471
35,958.9979511,1550.730576,1.22,752.3218997
35,1021.801489,1468.860714,1.22,1223.0102
35,996.529511,1473.468988,1.22,843.4506301
35,1004.882085,1475.749329,1.22,625.4427418
35,1015.055998,1477.283881,1.22,1271.280189
35,1023.247405,1484.595278,1.092602146,845.568478
36,761.7451436,1469.915125,1.22,869.3501056
36,763.5410733,1508.866629,1.22,1254.201625
36,765.2338853,1491.736763,1.22,1268.498244
36,756.386636,1486.255471,1.22,732.9939878
36,763.0446779,1505.095715,1.22,701.5387296
36,764.3521924,1482.941166,1.22,661.3970213
36,758.1321024,1491.721997,1.22,658.637223
36,766.8494396,1530.093899,1.22,604.5570507
36,812.8813304,1406.643813,1.22,709.8089495
36,825.5861595,1399.968864,1.22,717.7841633
36,801.2107527,1446.216455,1.22,2674.255138
36,819.9479217,1460.94741,1.22,2181.740823
36,808.1011774,1460.976853,1.22,2104.809879
36,783.2700481,1427.085197,1.22,2108.635395
36,792.4909312,1439.194486,1.22,1974.102077
36,797.3410784,1453.224581,1.22,1460.022221
36,821.5619383,1417.275249,1.22,1419.610412
36,813.9658514,1436.150705,1.22,1463.097785
36,806.8145678,1442.216626,1.22,1076.770612
36,801.7735131,1433.585474,1.22,1135.637511
36,790.4770206,1444.839122,1.22,1112.21389
36,815.6290091,1422.697441,1.22,1027.500266
36,823.5740797,1434.841453,1.114897292,1050.468794
36,777.5505336,1435.297862,1.22,879.5595587
36,781.5820855,1471.387527,1.22,882.8310069
36,787.5569133,1441.040217,1.22,817.1669437
36,789.3128439,1469.207305,1.22,807.3804413
36,772.6773044,1431.606308,1.22,691.986407
36,781.7632761,1449.251925,1.22,651.4471277
36,785.0382271,1470.355978,1.036945424,684.6718836
36,782.5815621,1430.384327,1.22,626.3298018
36,809.8381593,1469.862033,1.22,616.8486556
36,789.0132275,1464.99056,1.22,605.692482
36,833.6463321,1430.34852,1.108090746,620.0531374
36,789.5512772,1488.176921,1.22,1648.149518
36,816.474156,1511.814567,1.22,1677.107748
36,810.7866735,1495.169937,1.22,1428.829869
36,821.9129874,1509.165822,1.22,1356.562117
36,794.4494094,1515.909843,1.22,1291.148103
36,779.3267606,1487.979041,1.22,1279.462563
36,829.760901,1502.174455,1.22,1105.581476
36,786.7159648,1515.807691,1.22,1139.619677
36,814.5293833,1484.061574,1.22,1089.685402
36,819.7228169,1513.254151,1.22,1007.79268
36,817.0707007,1531.460169,1.22,1115.231541
36,825.763152,1536.252728,1.22,970.9100144
36,800.5814774,1532.417907,1.22,1015.512176
36,812.9469031,1503.496637,1.22,885.0831086
36,813.7577704,1528.841112,1.22,886.7443112
36,779.7270437,1531.128306,1.22,841.8729091
36,779.5347577,1482.864551,1.22,702.4210163
36,812.1851736,1488.604494,1.22,741.6777044
36,790.3665693,1494.733882,1.22,680.1155196
36,783.9187623,1564.855878,1.22,1984.236959
36,817.6953778,1545.543497,1.22,1230.33409
36,787.624143,1564.633231,1.111611287,854.9307164
36,807.9653681,1554.081834,1.22,728.1597478
36,792.7155674,1556.544853,1.22,639.960273
36,883.7975658,1406.83988,1.22,2191.823935
36,866.1213219,1403.119633,1.22,796.189634
36,859.7990969,1403.337431,1.22,676.6445965
36,879.6848204,1446.059377,1.22,3695.321337
36,877.9307535,1470.701439,1.22,1963.223084
36,855.2734696,1468.04738,1.22,1712.072371
36,875.4868578,1444.628852,1.22,1807.162439
36,856.3390643,1449.135239,1.22,1495.096683
36,853.2314205,1443.622548,1.22,1394.195845
36,871.6087793,1445.659799,1.22,1305.922249
36,869.4882142,1437.939002,1.115155162,1254.429565
36,877.7853739,1452.070553,1.22,1327.372299
36,863.0415271,1465.529541,1.22,1119.133115
36,884.2558188,1437.833153,1.22,1162.059801
36,867.0694162,1425.148516,1.22,1149.527271
36,846.2746874,1445.972641,1.137082152,1077.257038
36,882.7940595,1446.573835,1.22,1066.608287
36,891.4869801,1444.868697,1.22,905.9429144
36,881.058218,1439.12869,1.090851739,843.4051143
36,862.4170287,1431.331446,1.22,799.7447912
36,871.3178588,1424.092063,1.22,737.814697
36,877.4067635,1448.222555,1.22,632.364281
36,882.8958962,1431.908578,1.22,657.1663621
36,892.8663686,1430.537649,1.22,630.8454076
36,876.4029717,1502.224828,1.170368644,2594.23924
36,893.2673038,1484.440557,1.22,1824.220283
36,886.9773119,1527.86025,1.193569715,1653.984962
36,866.082975,1510.179309,1.22,1150.212169
36,852.8200017,1531.603508,1.22,1008.40644
36,869.3114397,1496.382573,1.22,982.6718879
36,851.6560536,1509.10152,1.22,892.8011115
36,867.8192673,1517.300097,1.22,735.7290331
36,869.6779722,1483.64932,1.22,744.9363558
36,845.7796824,1519.645183,1.22,710.0455725
36,859.8060869,1519.577807,1.22,704.1584355
36,874.6436051,1515.81198,1.22,687.5856561
36,860.0211583,1531.907852,1.22,701.878649
36,889.8024982,1516.138351,1.22,636.6288305
36,859.3889281,1536.110598,1.22,636.1599977
36,953.3867839,1462.602745,1.22,1849.997328
36,934.1577665,1433.176228,1.22,1275.15832
36,933.5863713,1473.145662,1.22,1036.307553
36,938.2312572,1453.914803,1.22,1042.17838
36,945.0418294,1468.996316,1.22,1052.330234
36,937.9392472,1435.216442,1.22,979.0077979
36,947.9955892,1447.021277,1.22,775.2693146
36,915.7633775,1422.294031,1.22,765.9132956
36,911.6017841,1419.8417,1.22,725.4976251
36,918.3901195,1416.500767,1.22,703.6147882
36,937.8645163,1428.263242,1.22,663.7753557
36,956.3787542,1457.001891,1.22,654.8426641
36,911.9138354,1450.465512,1.22,603.0929186
36,902.5126876,1517.024402,1.22,859.8253422
36,925.7785003,1498.198403,1.22,753.3404732
36,917.7632786,1518.371761,1.22,727.5797253
36,907.0971896,1486.256979,1.22,642.0621936
36,917.3991965,1486.255765,1.21303467,614.3848909
36,1020.683052,1472.246387,1.22,2641.034577
36,994.6937362,1441.882714,1.22,1930.835641
36,981.4330748,1460.434038,1.22,1227.798092
36,999.0847446,1468.780038,1.22,1199.886977
36,992.8774055,1437.972028,1.22,1079.412928
36,998.4105026,1443.040372,1.22,1071.633204
36,1001.262058,1457.878786,1.22,892.8937344
36,1003.98705,1451.629332,1.22,847.8558546
36,968.7551794,1462.388333,1.22,652.2167728
36,1003.829233,1505.498435,1.22,1754.095002
36,1005.201739,1485.669162,1.22,915.3284098
36,979.5738876,1490.047954,1.22,876.8043722
36,1001.08727,1494.225633,1.22,709.4269167
36,998.5589997,1514.246611,1.133080505,681.195392
36,1000.096978,1486.578987,1.025851792,730.3442428
36,1014.355983,1511.160028,1.22,639.2953609
36,972.9009877,1487.396375,1.22,711.2497682
36,1006.876248,1515.244185,1.22,669.1822546
36,769.8767263,1443.196511,1.22,1134.972622
36,768.0616123,1450.72916,1.22,866.243687
36,768.8165641,1527.328044,1.22,2199.907691
36,765.7895375,1477.277037,1.22,1061.43766
36,787.7254119,1477.226158,1.22,1828.532085
36,773.0090993,1447.360666,1.22,1580.60413
36,831.9501062,1421.27237,1.22,1333.941332
36,785.4214086,1473.413272,1.22,1444.318709
36,770.9239901,1466.40901,1.22,881.0740242
36,833.9242386,1495.921235,1.22,3612.775911
36,825.5081898,1478.571649,1.22,1393.240607
36,772.2263976,1497.651292,1.22,1225.038052
36,810.8867898,1540.455228,1.22,1095.031472
36,773.4054703,1509.563232,1.22,1104.816675
36,815.4641721,1543.146263,1.22,885.4884154
36,792.7693256,1543.435142,1.22,2780.864173
36,767.6618571,1540.988963,1.22,1681.206283
36,791.4643409,1539.705003,1.22,1151.824828
36,831.3660612,1541.231313,1.22,1084.966725
36,803.2657515,1543.432607,1.22,910.7859236
36,839.6320486,1412.890979,1.22,2184.686658
36,837.2457722,1404.619667,1.22,1416.78833
36,867.7674493,1410.48586,1.22,1022.948809
36,859.0147772,1411.207539,1.22,901.5669573
36,832.5961222,1433.785456,1.22,1614.630911
36,898.1181264,1456.502219,1.22,1379.032627
36,849.7490199,1415.72673,1.22,1377.550349
36,877.5438296,1410.87949,1.005833392,1082.841423
36,896.3270442,1415.826827,1.22,680.3903804
36,842.8979824,1478.170419,1.22,2069.91801
36,895.411562,1490.398169,1.22,1421.51533
36,832.5112162,1498.703187,1.22,1060.824649
36,835.5551297,1515.750769,1.22,929.7254496
36,856.6813396,1543.408711,1.22,761.6537153
36,961.1091833,1435.765056,1.22,1812.340881
36,945.2224958,1474.213095,1.22,1458.42207
36,933.8237204,1476.954859,1.22,1296.149089
36,911.2394149,1416.404826,1.22,1047.71199
36,944.0157137,1477.817383,1.22,1154.566708
36,961.8308031,1472.233576,1.22,1926.546469
36,1009.835237,1474.827613,1.22,1542.985644
36,961.6827201,1465.622614,1.22,1546.261734
36,963.5728829,1451.761649,1.22,986.136217
36,964.5873142,1491.734747,1.22,1394.055241
36,977.8126707,1480.854547,1.22,1322.236865
36,1000.902911,1479.257459,1.22,1212.752256
36,1019.364623,1479.312255,1.22,759.5694901
36,1027.384162,1471.008402,1.22,1472.764677
36,1026.290568,1474.433108,1.22,756.5435287
37,764.9346,1451.637834,1.22,853.5810621
37,759.471742,1468.760593,1.22,779.0653213
37,764.617619,1486.076698,1.22,2262.043704
37,759.6582276,1534.196998,1.22,1563.424813
37,755.7875308,1499.641288,1.22,1263.761649
37,758.6936086,1523.901226,1.22,972.5140264
37,756.3518927,1489.139872,1.22,989.0361425
37,759.8724744,1484.795882,1.22,847.0311947
37,764.7626607,1494.097969,1.22,734.0540832
37,770.238987,1490.973597,1.22,697.5105685
37,759.587805,1513.21071,1.22,673.2652795
37,757.9153832,1527.469118,1.22,602.7030409
37,764.6710221,1548.227597,1.22,1185.115835
37,816.1755326,1403.335808,1.22,1246.77946
37,797.7750051,1429.068748,1.17164155,2016.048735
37,816.3557304,1446.333248,1.135432411,2047.713721
37,828.4429641,1450.893445,1.22,1850.978045
37,805.5902067,1451.629964,1.22,1719.082498
37,789.3078668,1460.911937,1.22,1555.506078
37,826.7400718,1421.400739,1.22,1272.678417
37,781.1415436,1463.018912,1.22,1386.149807
37,783.0789215,1432.643868,1.22,1235.905482
37,785.2893593,1450.848462,1.22,1122.203643
37,791.5759977,1420.729085,1.22,1198.0313
37,817.8495202,1457.69106,1.22,1026.762732
37,785.6913605,1468.713417,1.22,1028.343048
37,819.4344374,1424.272903,1.22,959.342757
37,826.8899617,1428.677536,1.22,891.4566371
37,797.6086405,1452.100405,1.22,856.4658912
37,778.6295137,1432.31573,1.22,937.1687
37,800.659517,1467.544138,1.22,870.7240565
37,795.1336207,1444.950406,1.22,854.0722529
37,782.2124477,1466.389596,1.22,744.4545231
37,807.6877909,1436.865365,1.22,699.6266305
37,819.2437247,1434.777466,1.22,637.8723066
37,801.4739935,1493.354174,1.22,2818.828404
37,783.3361514,1502.305459,1.22,1928.91973
37,793.1578321,1495.840337,1.22,2032.720745
37,823.8208837,1525.173937,1.22,1660.256199
37,788.9378853,1506.513129,1.22,1629.425279
37,783.4612645,1534.133622,1.22,1441.836389
37,776.1035565,1490.214289,1.22,1401.796568
37,826.5515902,1508.581851,1.22,1407.226965
37,799.1725473,1515.669759,1.22,1503.186013
37,820.004845,1528.851102,1.22,1401.278924
37,818.9135362,1514.037987,1.22,1379.194108
37,795.6409219,1522.692058,1.22,1276.923866
37,816.8064708,1505.358167,1.22,1166.443166
37,821.7835319,1532.394077,1.22,1091.922602
37,817.5241585,1488.468808,1.22,987.0380876
37,808.468068,1520.192765,1.22,961.3003546
37,815.6676787,1513.874517,1.22,885.3966382
37,780.6532497,1527.330392,1.22,887.2872053
37,789.4569829,1486.703261,1.22,795.783195
37,827.9331166,1521.706243,1.22,748.5610761
37,785.9334915,1505.196927,1.22,778.4754726
37,796.5080849,1498.499905,1.22,759.7782167
37,775.271788,1482.989877,1.22,664.6362954
37,814.5699016,1528.084886,1.22,741.2464853
37,802.3110656,1490.445692,1.22,614.2524489
37,826.0149639,1498.627564,1.22,684.1684577
37,812.2016185,1499.659143,1.22,636.9416186
37,781.8891792,1497.429084,1.22,652.983354
37,798.7396898,1519.41555,1.22,629.0520356
37,779.0353197,1521.798895,1.22,607.0137808
37,787.5611068,1546.292843,1.22,1576.029343
37,806.7129973,1555.683106,1.22,868.8333922
37,777.3267003,1547.94415,1.22,789.6316659
37,780.4203063,1557.559259,1.22,762.6755946
37,827.1512556,1544.580366,1.22,790.5571952
37,818.4762095,1547.845972,1.22,656.9595991
37,793.8586523,1559.527534,1.22,600.1638887
37,873.4856251,1402.555173,1.22,2391.601824
37,890.0465554,1406.939506,1.22,1306.487522
37,839.3360674,1390.74717,1.22,1389.85825
37,851.8759984,1391.138903,1.22,913.3656948
37,839.0413092,1406.553587,1.22,800.4888612
37,878.6543009,1406.958179,1.22,859.7591746
37,867.5438349,1399.248384,1.22,743.4078314
37,857.1482692,1405.238697,1.22,647.8471303
37,845.1739633,1444.32096,1.22,3304.348278
37,853.6259522,1456.839097,1.22,2333.536316
37,891.929441,1440.604334,1.22,1810.552049
37,842.3650074,1447.600002,1.22,1818.395591
37,875.3069285,1441.167404,1.22,1428.187976
37,861.260597,1449.739545,1.22,1387.791603
37,857.5099172,1461.132827,1.22,1305.005296
37,842.6111866,1442.027551,1.22,1212.485435
37,861.6776017,1427.774231,1.22,1104.651315
37,878.6136093,1420.509637,1.22,1152.177003
37,874.0167653,1453.330311,1.22,1010.70043
37,867.6742541,1421.162054,1.22,1069.775843
37,872.6333542,1429.848284,1.22,1021.015126
37,889.6437161,1436.006206,1.22,916.3386061
37,857.0179208,1473.241022,1.22,914.9072011
37,870.3721663,1456.862688,1.22,779.0718403
37,893.2010205,1463.131512,1.22,771.967992
37,849.3131618,1462.016668,1.22,805.9238512
37,845.8626413,1440.983889,1.22,668.157511
37,856.1285736,1466.075119,1.22,680.2685872
37,852.2752257,1454.389251,1.22,652.1651471
37,859.7161573,1418.635496,1.22,671.8773527
37,842.1362678,1444.474908,0.870360512,818.9496602
37,847.7951351,1445.020725,0.870244622,669.3242182
37,877.4217079,1485.193934,1.22,3057.606017
37,853.2545968,1502.085199,1.22,1834.011985
37,857.5136712,1503.63161,1.191120351,1565.212688
37,853.2334335,1525.184219,1.22,1284.157873
37,839.3233644,1532.445852,1.22,1256.758084
37,882.5012674,1513.413077,1.22,1267.874512
37,880.6489392,1486.88975,1.22,1131.500715
37,869.5872819,1514.47327,1.22,1057.498651
37,873.5692156,1527.717348,1.22,860.7317857
37,842.8964508,1515.562657,1.22,808.526393
37,886.8612057,1488.517341,1.22,725.6045316
37,852.5820073,1521.533116,1.22,623.5880862
37,874.3187795,1485.33634,1.22,600.8658056
37,864.2544824,1479.744802,1.22,603.9312632
37,905.7171505,1431.044947,1.22,3474.527052
37,941.7936478,1459.791966,1.212151364,2120.352544
37,908.5265658,1452.058445,1.22,1783.0765
37,920.9524032,1450.784968,1.22,1541.05829
37,909.0438732,1423.184915,1.22,1631.56528
37,904.0708774,1428.13011,1.209886725,1287.8409
37,922.8468108,1466.878853,1.22,1231.359596
37,946.7284317,1432.393345,1.22,847.5314659
37,922.1401922,1460.647977,1.22,736.1864291
37,936.1807791,1436.200981,1.22,782.0692341
37,953.9355628,1454.406855,1.22,651.4488616
37,951.6939175,1449.444282,1.22,671.0265607
37,941.8720736,1489.475507,1.22,1078.792254
37,928.53612,1486.760276,1.22,1112.71184
37,911.2349291,1501.585593,1.22,720.9904877
37,918.2884769,1497.734832,1.22,703.1780433
37,905.8513616,1555.139789,1.166109726,1097.188183
37,993.0930435,1438.242563,1.22,2651.776713
37,1015.819348,1472.787922,1.22,2551.558496
37,994.2522469,1441.140442,1.117536991,1384.451805
37,997.3052658,1446.483373,1.22,1316.906919
37,990.8083044,1462.888184,1.22,1441.088661
37,975.9380011,1469.035459,1.22,1167.447498
37,1017.781115,1471.173548,0.916987242,1185.447477
37,992.7217631,1459.555164,1.22,992.8511264
37,973.3847661,1457.180529,1.22,891.507159
37,983.5439623,1462.696988,0.981758351,927.1250277
37,999.5436313,1466.745342,1.22,874.0310444
37,1025.934824,1473.593713,1.22,627.7245996
37,989.2783877,1465.469001,1.22,603.6024905
37,972.8656053,1496.550197,1.22,1645.475095
37,999.6260628,1481.632685,1.22,1114.247702
37,998.3882669,1492.744312,1.22,1028.544737
37,984.3173993,1485.658466,1.22,799.0856729
37,992.3621745,1510.922855,1.22,813.6296576
37,972.4115746,1504.256293,1.22,694.7918176
37,995.2906436,1507.878889,1.22,666.367228
37,765.2449227,1479.399629,1.22,661.3847829
37,767.8806795,1493.358623,1.22,1464.988482
37,766.1133062,1482.729432,1.22,1307.495113
37,768.0671599,1531.217976,1.22,713.8936794
37,768.0562105,1557.002761,1.22,845.8806044
37,802.3369787,1410.679095,1.22,1547.363486
37,832.5502449,1403.764701,1.22,1007.428934
37,832.7236921,1399.736886,1.22,871.9893253
37,829.7881701,1419.545555,1.22,1931.876509
37,830.9499646,1416.318111,1.190326652,900.7557634
37,822.1899278,1415.041729,1.22,862.8997075
37,817.7627302,1412.016954,1.22,783.0598766
37,795.2920897,1477.369835,1.22,2628.612668
37,775.1406548,1538.722162,1.22,1380.244741
37,783.229265,1478.950749,1.22,1112.966261
37,770.3198534,1510.017639,1.22,949.8368529
37,791.9680532,1477.527407,1.22,898.8336024
37,819.016802,1538.871549,1.22,868.3305015
37,831.6308961,1532.191026,1.22,810.2664013
37,768.4254379,1488.22194,1.22,654.6362587
37,819.8470596,1545.03459,1.22,1888.100228
37,769.3341813,1565.005799,1.22,1714.033167
37,771.9762228,1541.83151,1.22,1728.30473
37,797.4624443,1544.252595,1.22,1026.307614
37,779.9168495,1543.911385,1.22,1029.625844
37,892.7280964,1411.318465,1.22,728.932972
37,837.6614365,1415.969001,1.22,1893.84419
37,866.4060948,1416.962812,1.22,1651.780393
37,834.8654093,1424.509735,1.22,1405.028675
37,896.0038113,1472.90971,1.22,1369.456758
37,885.0482574,1414.964025,1.22,1060.288295
37,833.0251427,1435.926402,1.22,726.2314029
37,886.7251363,1474.59989,1.22,679.6828243
37,896.6297848,1433.509862,1.22,673.8412027
37,833.6186163,1446.295912,1.22,680.1159683
37,894.1282979,1485.149172,1.22,2053.494356
37,843.267496,1538.861661,1.22,1243.97865
37,897.3888938,1509.678549,1.22,806.0596049
37,858.1454044,1540.939354,1.22,662.7888259
37,939.7542452,1473.425021,1.22,1572.492056
37,961.0256727,1466.510533,1.22,985.7821632
37,954.0982256,1478.384436,1.22,980.9606382
37,993.3371191,1477.218609,1.22,2226.657956
37,1026.343088,1470.685839,1.22,2119.040505
37,1008.066189,1475.554614,1.22,1188.450662
37,967.5762893,1475.671239,1.22,1157.281632
37,983.3868172,1474.439824,1.22,1179.467964
37,980.1596834,1476.802988,1.22,701.5702102
37,1021.896034,1480.708727,1.22,1297.982119
37,1015.078751,1474.714525,1.22,1236.513461
37,997.0337658,1476.772144,1.22,701.356448
37,893.9331209,1481.168316,1.22,1457.170244
38,764.2767353,1452.608301,1.22,2089.62619
38,760.4625292,1457.083575,1.22,1760.799155
38,759.1868699,1460.783621,1.22,1092.92659
38,764.1631625,1448.672678,1.22,1042.402973
38,754.9302308,1469.08964,1.22,650.1773884
38,765.5269568,1455.417383,1.22,604.9413126
38,764.1438632,1485.030477,1.22,2924.227303
38,760.9133684,1512.235157,1.22,1796.962161
38,760.1865829,1490.816582,1.22,1817.560969
38,765.1139743,1489.108575,1.22,1565.576064
38,761.0239453,1496.454236,1.22,1211.546093
38,758.3400972,1519.838987,1.22,1036.023498
38,755.8529629,1504.69636,1.22,851.434612
38,758.7247032,1493.506081,1.22,649.1763974
38,761.5261445,1487.529683,1.22,651.7724396
38,764.2771909,1523.501249,1.22,615.2140883
38,763.1212713,1547.080706,1.22,2168.572108
38,764.1726751,1544.193125,1.22,801.0429745
38,764.1720185,1549.959773,1.22,648.9062514
38,827.9360851,1402.40499,1.22,1715.441051
38,818.417528,1408.805094,1.22,1519.974885
38,802.4998284,1404.960182,1.22,1358.26249
38,805.1910107,1403.125309,1.207683422,734.130634
38,829.534906,1399.262366,1.22,674.2298843
38,822.9564133,1460.389446,1.22,3159.109447
38,785.0360499,1431.22444,1.22,3235.595024
38,810.2976687,1452.461489,1.22,2350.304572
38,803.0030064,1445.018363,1.22,2110.174532
38,790.7246606,1455.486307,1.22,1839.29175
38,812.8777744,1472.826054,1.22,1700.747218
38,796.445419,1454.826471,1.22,1755.754258
38,782.4785045,1452.39864,1.22,1828.772741
38,790.4697862,1472.412782,1.22,1851.636694
38,778.8393261,1442.21758,1.22,1756.123178
38,821.467347,1473.262357,1.22,1390.933239
38,788.0173119,1434.852898,1.22,1512.69495
38,785.4463003,1427.679496,1.22,1398.828893
38,783.6310648,1467.887707,1.22,1289.236438
38,786.9613921,1452.825823,1.22,1226.815399
38,826.8787233,1469.298733,1.22,1262.566444
38,795.1271886,1442.385817,1.22,1120.060851
38,825.7063987,1420.386629,1.22,1214.618002
38,801.3487293,1442.007546,1.22,1054.57231
38,789.6018762,1445.243251,1.22,1032.202033
38,792.8397546,1428.540456,1.22,1092.142427
38,801.5373339,1448.219216,1.22,967.2631032
38,775.3449117,1439.954978,1.22,997.2235191
38,800.7631439,1417.372229,1.22,976.3010903
38,776.0883524,1444.088869,1.157600973,942.2697151
38,782.8987299,1457.637971,1.22,986.4591121
38,820.9866954,1441.099597,1.22,966.3428977
38,809.7216419,1458.600926,1.22,906.7658633
38,789.0517871,1468.915615,1.22,873.5336659
38,829.187134,1433.786646,1.22,761.7709464
38,823.0554022,1418.327962,1.22,762.7371638
38,788.9572951,1431.728984,1.22,744.3506255
38,812.8075651,1440.960386,1.22,707.9153869
38,813.3226528,1452.14006,1.22,691.039066
38,775.6901576,1459.689725,1.22,718.5455715
38,813.7888811,1419.951761,1.22,675.5086152
38,822.7195322,1425.142501,1.22,664.188067
38,798.4429998,1443.753528,1.009879689,669.0181839
38,788.5968072,1464.323896,1.22,605.9436875
38,806.9994361,1444.474031,1.22,615.7135544
38,809.3339438,1528.836558,1.22,2869.654655
38,801.5719244,1482.506872,1.22,2693.360165
38,803.4672336,1501.179614,1.22,2524.629062
38,824.4376233,1488.371153,1.22,2246.614571
38,781.0824996,1486.739912,1.22,2048.722281
38,810.1382902,1506.327317,1.22,1681.858158
38,813.1359756,1512.551569,1.22,1747.494242
38,797.4645555,1503.756701,1.22,1787.27479
38,809.8634889,1487.885682,1.22,1619.705554
38,776.8111196,1531.960386,1.22,1536.644881
38,819.0400321,1508.062807,1.22,1468.618836
38,788.3391456,1485.193304,1.22,1434.775026
38,808.2276671,1532.179336,1.22,1242.9599
38,812.8457358,1490.433894,1.22,1227.181306
38,814.4423883,1524.969736,1.22,1205.084863
38,786.3135132,1504.229967,1.22,1215.809316
38,780.4844365,1481.100502,1.22,1146.883179
38,788.4679638,1491.315096,1.22,1135.732332
38,798.5371349,1484.22519,1.22,1090.117438
38,781.2448439,1497.866381,1.22,946.5505778
38,800.4201224,1502.231325,1.22,931.1115792
38,785.8686674,1531.442437,1.22,925.3903918
38,820.6777718,1517.098582,1.22,943.8119213
38,814.9463199,1495.632503,1.22,969.4808996
38,778.9753603,1490.232591,1.22,926.8247792
38,784.9802602,1522.135831,1.22,956.6652277
38,804.7392454,1482.702225,1.158803292,873.6680891
38,827.4349309,1523.332551,1.22,907.0690939
38,796.019572,1517.190605,1.22,958.5611811
38,831.0047143,1517.613962,1.22,813.3611756
38,798.7571135,1528.52695,1.22,821.6303001
38,782.7827606,1508.823412,1.22,871.6559028
38,800.7709039,1535.581356,1.22,782.5566026
38,805.7351298,1493.484259,1.22,802.9204029
38,804.2704975,1513.809918,1.22,802.7990456
38,790.2773034,1474.84086,1.22,839.3558042
38,793.7691705,1504.180143,1.22,723.9181947
38,822.9746045,1533.01331,1.22,737.5260299
38,828.5786731,1512.654557,1.137376128,655.7713238
38,817.0674869,1504.742937,1.22,625.9545064
38,791.5109125,1528.910513,1.22,649.3117394
38,773.0885425,1501.184311,1.22,721.6631217
38,783.9578658,1485.11556,1.22,608.6831953
38,834.0812521,1495.071773,0.991049298,707.6666779
38,820.4150414,1476.086212,1.22,654.3257465
38,811.9941463,1552.709842,1.22,1957.017388
38,815.0656785,1551.782685,1.185990912,1003.079479
38,792.0160339,1545.467223,1.22,1001.908573
38,792.5504898,1553.894236,1.22,685.9891795
38,806.7815196,1556.561641,1.22,711.1952459
